,income_index,zip5,housing_index,urban_index,diversity_index,ZIPName,State,ZCTA5
188,0.765505415471,1879,0.0965205442312,0.00390812361301,0.179340947745,"Tyngsboro, MA",MA,Z01879
189,0.752817157112,1880,0.117391795816,0.0207734077768,0.136536996477,"Wakefield, MA",MA,Z01880
190,0.818202175013,1886,0.126600759958,0.00420741618214,0.325832219371,"Westford, MA",MA,Z01886
191,0.770769945435,1887,0.111392324547,0.00762862538513,0.17475115983,"Wilmington, MA",MA,Z01887
192,0.805698650321,1890,0.190237251079,0.0205743829547,0.292044354404,"Winchester, MA",MA,Z01890
193,0.5708742535,1902,0.0666251315469,0.108973261751,0.82746497348,"Lynn, MA",MA,Z01902
194,0.734714996497,1904,0.0792351036218,0.0233605080611,0.47418084756,"Lynn, MA",MA,Z01904
195,0.587456420439,1905,0.0702876278032,0.0411536509788,0.830209445632,"Lynn, MA",MA,Z01905
196,0.731882818841,1906,0.0942990249858,0.0143200825375,0.216605477575,"Saugus, MA",MA,Z01906
197,0.751433986562,1907,0.10775444525,0.0268002389771,0.156258804086,"Swampscott, MA",MA,Z01907
198,0.731956839987,1908,0.131308228726,0.018914140544,0.175635430358,"Nahant, MA",MA,Z01908
199,0.739079259092,1913,0.0805327738164,0.00770314451672,0.0911986042519,"Amesbury Town, MA",MA,Z01913
200,0.70458654788,1915,0.100514374334,0.0151833787851,0.169053119801,"Beverly, MA",MA,Z01915
201,0.813375319044,1921,0.154496752297,0.00196061804154,0.120587010947,"Boxford, MA",MA,Z01921
202,0.805954052559,1922,0.116137426051,0.00188062123021,0.0326425790588,"Byfield, MA",MA,Z01922
203,0.742021392307,1923,0.0993269385312,0.0115750144753,0.146718780704,"Danvers, MA",MA,Z01923
204,0.735057898812,1929,0.119511609723,0.00145492728453,0.0966441472126,"Essex, MA",MA,Z01929
205,0.696571699956,1930,0.0948191415314,0.00637562941111,0.122080293833,"Gloucester, MA",MA,Z01930
206,0.745750874713,1938,0.109548111393,0.00251165133005,0.0700654528666,"Ipswich, MA",MA,Z01938
207,0.788124067635,1940,0.147949572833,0.00665908676361,0.161024708149,"Lynnfield, MA",MA,Z01940
208,0.773806601723,1944,0.171916815571,0.00322853954949,0.0974521398043,"Manchester, MA",MA,Z01944
209,0.761220063575,1945,0.138215801522,0.0261981686784,0.0961514505241,"Marblehead, MA",MA,Z01945
210,0.774418748926,1949,0.1244736424,0.00387480200708,0.405306232167,"Middleton, MA",MA,Z01949
211,0.727553371873,1950,0.108340111604,0.0121029882595,0.138158398483,"Newburyport, MA",MA,Z01950
212,0.766978084332,1951,0.113162656056,0.00149950554551,0.0691861927828,"Newbury, MA",MA,Z01951
213,0.703135178388,1952,0.0851389989422,0.00311452163754,0.084795677488,"Salisbury, MA",MA,Z01952
214,0.705188770337,1960,0.0946279579555,0.0184748878356,0.321335701445,"Peabody, MA",MA,Z01960
215,0.717353562281,1966,0.107560245232,0.00576905338879,0.0955074239328,"Rockport, MA",MA,Z01966
216,0.75490249615,1969,0.108409259841,0.0019421982135,0.0607518355286,"Rowley, MA",MA,Z01969
217,0.656525760232,1970,0.0865538658953,0.0294104218665,0.491083869004,"Salem, MA",MA,Z01970
218,0.78495491195,1982,0.120945642122,0.00317544469659,0.195683986478,"South Hamilton, MA",MA,Z01982
219,0.784510209903,1983,0.139391570677,0.0029627094224,0.117899801919,"Topsfield, MA",MA,Z01983
220,0.789396431307,1984,0.140903264053,0.00369173855412,0.116099350736,"Wenham, MA",MA,Z01984
221,0.764827216392,1985,0.132001289459,0.00182653720063,0.0762898327043,"West Newbury, MA",MA,Z01985
